ppg-6 c9-11 alketh-5;ppg-6 c9-11 алкет-5
ppg-6 c9-11 pareth-5;ppg-6 c9-11 парет-5
ppg-6 caprylyl ether;ppg-6 каприлиловый эфир
ppg-6 castorate;ппг-6 касторат
ppg-6 glyceryl ether;глицериловый эфир пг-6
ppg-6 peg/ppg-8/5 glycerin;ппг-6 ПЭГ/ппг-8/5 глицерин
ppg-6 trideceth-8;пг-6 тридецет-8
ppg-6-deceth-4;ppg-6-дечет-4
ppg-6-deceth-9;ppg-6-deceth-9
ppg-6-decyltetradeceth-12;пг-6-децилтетрадецет-12
ppg-6-decyltetradeceth-20;пг-6-децилтетрадецет-20
ppg-6-decyltetradeceth-30;пг-6-децилтетрадецет-30
ppg-6-laureth-3;пг-6-лаурет-3
ppg-6-sorbeth-245;пг-6-сорбет-245
ppg-6-sorbeth-500;пг-6-сорбет-500
ppg-65-peg-5 pentaerythrityl ether;ППГ-65-ПЭГ-5 пентаэритритиловый эфир
ppg-66 diamine;пг-66 диамин
ppg-66 tea soybean oil maleate;pg-66 малеат соевого масла чая
ppg-66-glycereth-12;пг-66-глицерет-12
ppg-67 glyceryl ether;глицериловый эфир пг-67
ppg-68-peg-10 trimethylolpropane;пг-68-пэг-10 триметилолпропан
ppg-69;пг-69
ppg-69 phosphate;ППГ-69 фосфат
ppg-7;ppg-7
ppg-7 diacrylate;диакрилат ппг-7
ppg-7 lauryl ether;ppg-7 лауриловый эфир
ppg-7-buteth-10;пг-7-бутет-10
ppg-7-buteth-4;пг-7-бутет-4
ppg-7/peg-30 phytosterol;ppg-7/peg-30 фитостерин
ppg-7/succinic acid copolymer;сополимер ppg-7/янтарной кислоты
ppg-70 bis-(2-aminopropyl) ether;ppg-70 бис-(2-аминопропил) эфир
ppg-70 glyceryl ether;глицериловый эфир пг-70
ppg-70 polyglyceryl-10 ether;ppg-70 полиглицерил-10 эфир
ppg-70 tocophereth-100;пг-70 токоферет-100
ppg-75-peg-300 hexylene glycol;ppg-75-peg-300 гексиленгликоль
ppg-77 trimethylolpropane ether;ППГ-77 триметилолпропановый эфир
ppg-8 dimethacrylate;диметакрилат пгг-8
ppg-8 glyceryl ether;глицериловый эфир пг-8
ppg-8 polyglyceryl-2 ether;ppg-8 полиглицерил-2 эфир
ppg-8 sorbitol castor oil;ppg-8 сорбитол касторовое масло
ppg-8-ceteth-1;пг-8-цетет-1
ppg-8-ceteth-10;пг-8-цетет-10
ppg-8-ceteth-2;пг-8-цетет-2
ppg-8-ceteth-20;пг-8-цетет-20
ppg-8-ceteth-5;пг-8-цетет-5
ppg-8-deceth-6;ppg-8-дечет-6
ppg-9;пг-9
ppg-9 butyl ether;ППГ-9 бутиловый эфир
ppg-9 diethylmonium chloride;ppg-9 диэтилмония хлорид
ppg-9 diglyceryl ether;ППГ-9 диглицериловый эфир
ppg-9 ethylhexeth-5;ppg-9 этилгексет-5
ppg-9 glyceryl ether;глицериловый эфир пг-9
ppg-9 laurate;лауреат пгг-9
ppg-9-buteth-12;пг-9-бутет-12
ppg-9-steareth-3;ppg-9-steareth-3
ppg-90 butyl ether;бутиловый эфир ППГ-90
ppg/peg-2/10 glyceryl cocoate;ppg/peg-2/10 глицерилкокоат
pramoxine hcl;прамоксин гидрохлорид
prasinococcus capsulatus exopolysaccharides;Экзополисахариды prasinococcus capsulatus
prasiola japonica extract;экстракт прасиолы японской
prasterone;прастерон
pratia begonifolia extract;Экстракт бегонифолии
pregnadienol;прегнадиенол
pregnenolone acetate;прегненолон ацетат
premna mollissima leaf/root extract;экстракт листьев и корней премны моллиссимы
premna serratifolia root extract;экстракт корня премны мелколистной
prenol;пренол
prenyl acetate;пренилацетат
prenyl benzoate;пренилбензоат
primula denticulata leaf extract;экстракт листьев первоцвета зубчатого
primula sikkimensis flower extract;экстракт цветков первоцвета сиккименского
primula veris extract;экстракт первоцвета весеннего
primula veris flower extract;экстракт цветков первоцвета весеннего
primula veris seed oil;масло семян примулы верис
primula vulgaris extract;экстракт первоцвета обыкновенного
prinsepia utilis seed extract;Экстракт семян Prinsepia utilis
prinsepia utilis seed oil;масло семян первоцвета обыкновенного
pristane;пристане
procollagen;проколлаген
progesterone;прогестерон
prolinamidoethyl imidazole;пролинамидоэтилимидазол
proline;пролин
prolyl histamine hcl;пролилгистамин гидрохлорид
promicromonospora ferment filtrate;фильтрат фермента промикромоноспоры
propafenone;пропафенон
propagermanium;пропагерманий
propane;пропан
propane tricarboxylic acid;пропантрикарбоновая кислота
propanediol;пропандиол
propanediol caprylate;пропандиола каприлат
propanediol dicaprylate;пропандиола дикаприлат
propanediol dicaprylate/caprate;пропандиола дикаприлат/капрат
propanediol diisostearate;пропандиола диизостеарат
propanediol dipelargonate;пропандиола дипеларгонат
propanediol dipolyricinoleate;пропандиола диполирицинолеат
propanediol distearate;пропандиола дистеарат
propanediol rosinates;пропандиоловые розинаты
propanediol stearate;пропандиола стеарат
propanediyl 3-hydroxycaprate;пропандиил 3-гидроксикапрат
propanoylresorcinol;пропаноилрезорцин
propenyl p-cymene;пропенил п-цимол
propionaldehyde;пропиональдегид
propionibacterium acidipropionici/soybean extract ferment filtrate;propionibacterium acidipropionici/экстракт сои, фильтрат фермента
propionibacterium acnes/propionibacterium granulosum extract;экстракт пропионибактерий акне/пропионибактерий зернистых
propionic acid;пропионовая кислота
propionyl collagen amino acids;аминокислоты пропионил коллагена
propolis cera;прополис сера
propolis extract;экстракт прополиса
propolis wax;прополисный воск
propoxypropanediol;пропоксипропандиол
propoxytetramethyl piperidinyl dimethicone;пропокситетраметилпиперидинилдиметикон
propyl acetate;пропилацетат
propyl alcohol;пропиловый спирт
propyl benzoate;пропилбензоат
propyl butyrate;пропилбутират
propyl c12-15 alketh-8 carboxylate;пропил с12-15 алкет-8 карбоксилат
propyl c12-15 pareth-8 carboxylate;пропил с12-15 парет-8 карбоксилат
propyl gallate;пропилгаллат
propolis gallas;прополис галлас
propyl grapevine shoot extract olivate;пропиловый экстракт побегов виноградной лозы оливковый
propyl methacrylate;пропилметакрилат
propyl octanoate;пропилоктаноат
propyl oleoyl grape seed extract;экстракт виноградных косточек пропилолеоил
propyl phenylacetate;пропилфенилацетат
propyl propionate;пропилпропионат
propyl steardimonium chloride;пропилстеардимония хлорид
propyl trimethicone;пропилтриметикон
propyl trimethicone methacrylate crosspolymer;кроссполимер пропилтриметиконметакрилата
propyl trisiloxane;пропилтрисилоксан
propyl valerate;пропилвалерат
propylal;пропилаль
propylene carbonate;пропиленкарбонат
propylene glycol;пропиленгликоль
propylenglycolum;пропиленгликоль
propylene glycol alginate;альгинат пропиленгликоля
propylene glycol behenate;бегенат пропиленгликоля
propylene glycol butyl ether;бутиловый эфир пропиленгликоля
propylene glycol capreth-4;пропиленгликоль капрет-4
propylene glycol caprylate;пропиленгликоль каприлат
propylene glycol ceteth-3 acetate;ацетат пропиленгликоля цет-3
propylene glycol ceteth-3 propionate;пропиленгликоль цет-3 пропионат
propylene glycol citrate;цитрат пропиленгликоля
propylene glycol cocoate;кокоат пропиленгликоля
propylene glycol dibenzoate;дибензоат пропиленгликоля
propylene glycol dicaprate;дикапрат пропиленгликоля
propylene glycol dicaproate;дикапроат пропиленгликоля
propylene glycol dicaprylate;дикаприлат пропиленгликоля
propylene glycol dicaprylate/dicaprate;дикаприлат/дикапрат пропиленгликоля
propylene glycol dicocoate;дикоат пропиленгликоля
propylene glycol diethylhexanoate;диэтилгексаноат пропиленгликоля
propylene glycol diheptanoate;дигептаноат пропиленгликоля
propylene glycol diisononanoate;диизононаноат пропиленгликоля
propylene glycol diisostearate;диизостеарат пропиленгликоля
propylene glycol dilaurate;дилаурат пропиленгликоля
propylene glycol dioleate;диолеат пропиленгликоля
propylene glycol dipelargonate;дипеларгонат пропиленгликоля
propylene glycol diricinoleate/ipdi copolymer;сополимер пропиленгликольдирицинолеата и ипди
propylene glycol distearate;дистеарат пропиленгликоля
propylene glycol diundecanoate;диундеканоат пропиленгликоля
propylene glycol heptanoate;пропиленгликоль гептаноат
propylene glycol hyaluronate;пропиленгликоль гиалуронат
propylene glycol hydroxystearate;пропиленгликоль гидроксистеарат
propylene glycol isoceteth-3 acetate;пропиленгликоль изосетет-3 ацетат
propylene glycol isodeceth-12;пропиленгликоль изодецет-12
propylene glycol isodeceth-4;пропиленгликоль изодецет-4
propylene glycol isostearate;изостеарат пропиленгликоля
propylene glycol laurate;лаурат пропиленгликоля
propylene glycol laureth-6;пропиленгликоль лаурет-6
propylene glycol linoleate;линолеат пропиленгликоля
propylene glycol linolenate;пропиленгликоль линоленат
propylene glycol myristate;пропиленгликоль миристат
propylene glycol myristyl ether;пропиленгликольмиристиловый эфир
propylene glycol myristyl ether acetate;ацетат миристилового эфира пропиленгликоля
propylene glycol oleate;олеат пропиленгликоля
propylene glycol oleate se;олеат пропиленгликоля se
propylene glycol oleth-5;пропиленгликоль олет-5
propylene glycol propyl ether;пропиленгликоль пропиловый эфир
propylene glycol ricinoleate;рицинолеат пропиленгликоля
propylene glycol soyate;соевый пропиленгликоль
propylene glycol stearate;пропиленгликоль стеарат
propylenglycoli monostearas;пропиленгликоли моностеары
propylene glycol stearate se;пропиленгликоль стеарат se
propylene glycol t-butyl ether;трет-бутиловый эфир пропиленгликоля
propylene glycol/sebacic acid/trimellitic anhydride copolymer;сополимер пропиленгликоля/себациновой кислоты/тримеллитового ангидрида
propylenediamine;пропилендиамин
propylenediammonium dimaleate;дималеат пропилендиаммония
propylheptyl caprylate;пропилгептилкаприлат
